bug_id,gt_blob_sha,faiss_rank,model_rank,n_candidates_ranked,faiss_score,model_score
wagtail__wagtail-118,24fd0a2f1d0d2223631265eae41a26718bd7468d,32,5,264,0.4003543555736542,0.3746725916862488
wagtail__wagtail-6279,5309efbf69e464bc7f1cd95f9e99c70f067e7c93,460,-1,300,0.2922537326812744,0.37781399488449097
wagtail__wagtail-6279,386878b0dde38320c0e76f4d1835ffbffce8bf05,191,7,300,0.35820311307907104,0.3434333801269531
wagtail__wagtail-7212,cf117535f7f6355a855d6891021842edc49cdec2,1168,-1,261,0.27322179079055786,0.3059399127960205
wagtail__wagtail-7212,bac7f4e79c673a0ceba21f411121713724b64e0f,1962,-1,261,0.18568655848503113,0.32266998291015625
wagtail__wagtail-7212,44b616244a10aa17242f080073366dcd74c683d5,1073,-1,261,0.2837098240852356,0.4496932327747345
wagtail__wagtail-7212,9f2410f57a68c63010c853d2c3c4cca31c8f2267,1207,-1,261,0.2697921097278595,0.32224398851394653
wagtail__wagtail-10318,4870f7430d8953c554050028e0fe25e13adaf478,110,16,300,0.48953866958618164,0.2997874617576599
wagtail__wagtail-10547,7bfa8894c5cae622640117b61c5a54f14e38040d,2433,-1,300,0.21027535200119019,0.42304468154907227
wagtail__wagtail-1273,f938585c1fc93d48c7a0eb74c86c3aab5a389c4d,795,-1,299,0.20817780494689941,0.3150821328163147
wagtail__wagtail-2721,652b2f1baa7af72e205dd92b6ea9299fadb521bd,716,-1,300,0.31993338465690613,0.3266264796257019
wagtail__wagtail-8800,86c48780dd47e02902b983b765210fa2cc6155f7,1715,-1,299,0.11612574011087418,0.33243507146835327
wagtail__wagtail-6999,ac039ef4f713ba1f9c330a49fe77f5c6600837d7,1929,-1,300,0.21316932141780853,0.2034468948841095
wagtail__wagtail-7408,ec28196f32eadfb5174e28c1f18005a735c65172,2337,-1,293,0.12071751803159714,0.197544664144516
wagtail__wagtail-9236,88cc36875a110c7c1e8a283b1a695d59998deea9,603,-1,300,0.30004629492759705,0.3453556299209595
wagtail__wagtail-1274,825d82581929e7fc2837c5776ccba32eefc7650b,475,-1,300,0.22750356793403625,0.3297431468963623
wagtail__wagtail-7844,e964a073935ec1090b9937247b0ac1a871804eff,794,-1,274,0.22872529923915863,0.29496344923973083
wagtail__wagtail-7844,ab44641192a6527147810ed6a361ceea27b08e35,2371,-1,274,0.12196561694145203,0.29295796155929565
wagtail__wagtail-974,3a7884a08aceedff5b50dcda06115e70f59ed3f3,324,-1,254,0.24379004538059235,0.48637688159942627
wagtail__wagtail-356,c5e461f55cb699d8f0397e0b975fa8a05163e1c7,188,34,259,0.2768430709838867,0.34503841400146484
wagtail__wagtail-356,59779d36ba62399b7ab2cbed544cc92b87b7d790,344,-1,259,0.2168220728635788,0.3420037627220154
wagtail__wagtail-356,6b273e4b6539ca1dfd5ddf6f6ee620146fa95d6a,165,50,259,0.28654322028160095,0.2859632074832916
wagtail__wagtail-356,1624c65cec5321e1f275d9aad7ec73c7dff5bdcc,380,-1,259,0.20170700550079346,0.23224276304244995
wagtail__wagtail-356,ee68f46554f5024c443da29ed842f0ed0c3c0c2e,541,-1,259,0.10375651717185974,0.13753388822078705
wagtail__wagtail-4730,ce8630b094d4b6209b302679fc38e56d949900a3,1382,-1,222,0.18922339379787445,0.3094524145126343
wagtail__wagtail-4384,cc2baa89299199a29fc82b9c4b7c53aebaaf2cf9,950,-1,224,0.18355317413806915,0.24077391624450684
