bug_id,gt_blob_sha,faiss_rank,model_rank,rank_displacement,faiss_score,model_score
60524,6078a8200bbd32ac7491360fd687665872f90edb,3169,407,2762,0.386594295501709,0.29837316274642944
60524,e5278d72e00379bf4f1c3a39e8d9c8197741d130,8319,3116,5203,0.2955169975757599,0.14665336906909943
70784,929d19966d84fcf59f77593767b5df35f305c218,695,132,563,0.39216235280036926,0.2362695336341858
70784,3018e9e238e3b29eaeb9a01e7d2d82ec154817bd,1184,2038,-854,0.3493541479110718,0.0674210786819458
61609,5cf188eef928dec41b2d99584712a0a62d330ab9,9891,11,9880,0.24248333275318146,0.3685120642185211
61609,12136fde2797f2c81a1486e0dddcd628217a6b1b,4505,9,4496,0.29695630073547363,0.3816203773021698
61609,2be986c54cb5ade127558f9743434f0653f4aaee,5957,63,5894,0.28195783495903015,0.30915549397468567
59806,b6701acb2113b720875007a60deaea8ad65cc570,7850,72,7778,0.2223103642463684,0.2918890714645386
65636,3c84cb60e96dd37a5fd4aa0a17d8398e017ab62f,634,1,633,0.4073277711868286,0.4786597490310669
75371,5a555883a0290e982862afe620c33b4ef0a09d39,4010,305,3705,0.15873950719833374,0.23003140091896057
75371,6d1a72c198db401e2882589108cb0a3ee2109886,104,21,83,0.34628596901893616,0.30947256088256836
78762,e4e39aa35701376ce8522577e865d0c4dd4914a6,1155,91,1064,0.1920253187417984,0.38066115975379944
78762,27753d6c8792e8aaeb8304b3772886c7b06c953e,1069,14,1055,0.19558027386665344,0.43022996187210083
70544,2802c4202e77a58242b1a9cb4850efab174333d5,1116,1,1115,0.3800414204597473,0.5559964179992676
62937,f16e486edb0e26b3110457db505f75ffe63fe4b7,1118,1,1117,0.3376465439796448,0.5136767625808716
62937,5f13cb926cfd486b6f4159a50fb5ce05d88a177e,2029,51,1978,0.30837762355804443,0.40852200984954834
77399,f9d862c1c563488f25b7a66f807ebd9e35c3d205,3792,1,3791,0.28510838747024536,0.3229958117008209
77399,383e9221fdfeb5273c45f4ea29c4d78ed0bc5054,1776,33,1743,0.4056609869003296,0.19030334055423737
60530,2b3cfed69688251ffffc115e9b860d2ae1830f4e,11960,690,11270,0.2181488424539566,0.2624835968017578
75164,7d6257daf309a1749202ee257068f5b28cd2efed,174,156,18,0.30879101157188416,0.2492833286523819
